fromNode,toNode,weight,direction
Met_neg_102,Met_neg_1027,0.02872479891836895,undirected
Met_neg_102,Met_neg_1123,0.03835770088466788,undirected
Met_neg_102,Met_neg_1140,0.021123435211472374,undirected
Met_neg_102,Met_neg_1159,0.062278684084693246,undirected
Met_neg_102,Met_neg_125,0.039468439987703184,undirected
Met_neg_102,Met_neg_1286,0.023684115631954963,undirected
Met_neg_102,Met_neg_1332,0.06492721962419803,undirected
Met_neg_102,Met_neg_1351,0.025189161198123138,undirected
Met_neg_102,Met_neg_1423,0.03345372689467582,undirected
Met_neg_102,Met_neg_1438,0.02508807764797088,undirected
Met_neg_102,Met_neg_1456,0.04921203883010488,undirected
Met_neg_102,Met_neg_1465,0.03588777451678385,undirected
Met_neg_102,Met_neg_1474,0.034748684174387263,undirected
Met_neg_102,Met_neg_1479,0.0695801366788264,undirected
Met_neg_102,Met_neg_1546,0.10743119614301094,undirected
Met_neg_102,Met_neg_1566,0.04685886130811222,undirected
Met_neg_102,Met_neg_1567,0.07332365420722176,undirected
Met_neg_102,Met_neg_158,0.05824810245376111,undirected
Met_neg_102,Met_neg_1591,0.023299086864053818,undirected
Met_neg_102,Met_neg_1637,0.022170329124993577,undirected
Met_neg_102,Met_neg_1656,0.07235080782015853,undirected
Met_neg_102,Met_neg_1666,0.07197293287387244,undirected
Met_neg_102,Met_neg_1694,0.05950978695343362,undirected
Met_neg_102,Met_neg_173,0.07996748779567783,undirected
Met_neg_102,Met_neg_1780,0.07197293287387244,undirected
Met_neg_102,Met_neg_1782,0.020098775813344363,undirected
Met_neg_102,Met_neg_1852,0.1580588218907685,undirected
Met_neg_102,Met_neg_1857,0.13208687659757756,undirected
Met_neg_102,Met_neg_1957,0.027539423638904263,undirected
Met_neg_102,Met_neg_2007,0.027984038686462067,undirected
Met_neg_102,Met_neg_2067,0.06732018435619089,undirected
Met_neg_102,Met_neg_2099,0.024907504121447786,undirected
Met_neg_102,Met_neg_2101,0.03980920944370527,undirected
Met_neg_102,Met_neg_2178,0.147875196320521,undirected
Met_neg_102,Met_neg_2213,0.14659018805177332,undirected
Met_neg_102,Met_neg_2221,0.023833492230593688,undirected
Met_neg_102,Met_neg_2236,0.025922145052352373,undirected
Met_neg_102,Met_neg_2290,0.05207166812618075,undirected
Met_neg_102,Met_neg_2335,0.02518401309618207,undirected
Met_neg_102,Met_neg_2367,0.025517317757577103,undirected
Met_neg_102,Met_neg_461,0.025947230464437067,undirected
Met_neg_102,Met_neg_504,0.024631303892708897,undirected
Met_neg_102,Met_neg_518,0.06626763940753544,undirected
Met_neg_102,Met_neg_524,0.0386333364091073,undirected
Met_neg_102,Met_neg_68,0.03966199862484551,undirected
Met_neg_102,Met_neg_733,0.027388024746084465,undirected
Met_neg_102,Met_neg_788,0.038469364131908365,undirected
Met_neg_102,Met_neg_831,0.03442856771286289,undirected
Met_neg_102,Met_neg_834,0.101116726381111,undirected
Met_neg_102,Met_pos_03,0.08178358106812267,undirected
Met_neg_102,Met_pos_07,0.02575585878437168,undirected
Met_neg_102,Met_pos_08,0.10456307591959937,undirected
Met_neg_102,Met_pos_103,0.07910592707562202,undirected
Met_neg_102,Met_pos_1073,0.02415753638499996,undirected
Met_neg_102,Met_pos_1099,0.04153517978335238,undirected
Met_neg_102,Met_pos_11,0.06962224678872886,undirected
Met_neg_102,Met_pos_1123,0.028055231218029515,undirected
Met_neg_102,Met_pos_1130,0.09441145184699515,undirected
Met_neg_102,Met_pos_1178,0.06337263879397405,undirected
Met_neg_102,Met_pos_1204,0.11235195275292933,undirected
Met_neg_102,Met_pos_1330,0.028607664885877356,undirected
Met_neg_102,Met_pos_1402,0.078769874887659,undirected
Met_neg_102,Met_pos_145,0.10857561167973419,undirected
Met_neg_102,Met_pos_1498,0.07959486765065936,undirected
Met_neg_102,Met_pos_1522,0.04739674122738807,undirected
Met_neg_102,Met_pos_158,0.02214142954140972,undirected
Met_neg_102,Met_pos_1597,0.04665065809240883,undirected
Met_neg_102,Met_pos_1646,0.04673903253813253,undirected
Met_neg_102,Met_pos_1703,0.029496890685375664,undirected
